return_id,order_id,user_id,return_date,return_reason,refund_amount,days_to_return
RET0003234,ORD0012872,USR01727,2026-02-26,Wrong item,6229.19,9
RET0003235,ORD0012874,USR01727,2025-12-14,Wrong item,5930.92,7
RET0003236,ORD0012876,USR01727,2026-03-01,Wrong item,8987.08,1
RET0003237,ORD0012881,USR01727,2025-11-18,Changed mind,6791.28,8
RET0003238,ORD0012883,USR01728,2025-12-12,Damaged,6920.24,4
RET0003239,ORD0012893,USR01728,2026-03-03,Changed mind,1844.71,4
RET0003240,ORD0012898,USR01729,2025-11-26,Changed mind,521.87,2
RET0003241,ORD0012899,USR01729,2026-04-04,Changed mind,7856.01,9
RET0003242,ORD0012910,USR01731,2025-11-09,Wrong item,3554.01,7
RET0003243,ORD0012912,USR01731,2025-12-03,Damaged,1206.83,7
RET0003244,ORD0012917,USR01732,2026-01-23,Damaged,9614.27,3
RET0003245,ORD0012922,USR01733,2026-03-21,Wrong item,3684.91,9
RET0003246,ORD0012931,USR01735,2026-03-22,Wrong item,152.93,3
RET0003247,ORD0012934,USR01735,2025-10-26,Wrong item,8125.42,5
RET0003248,ORD0012942,USR01736,2026-01-14,Wrong item,8212.72,4
RET0003249,ORD0012945,USR01736,2026-01-01,Wrong item,1548.36,2
RET0003250,ORD0012951,USR01737,2025-11-07,Changed mind,4524.68,4
RET0003251,ORD0012961,USR01738,2026-01-24,Damaged,6299.94,6
RET0003252,ORD0012962,USR01738,2026-03-12,Damaged,4433.23,5
RET0003253,ORD0012965,USR01739,2026-03-14,Changed mind,1572.89,7
RET0003254,ORD0012970,USR01740,2026-02-04,Wrong item,5471.04,6
RET0003255,ORD0012979,USR01740,2026-02-24,Damaged,6433.44,7
RET0003256,ORD0012988,USR01741,2026-03-20,Damaged,3253.73,2
RET0003257,ORD0012989,USR01741,2025-12-07,Changed mind,5741.0,3
RET0003258,ORD0012992,USR01741,2026-03-07,Wrong item,9339.04,5
RET0003259,ORD0012994,USR01742,2025-11-17,Changed mind,6930.94,9
RET0003260,ORD0012996,USR01742,2026-02-20,Damaged,6673.76,6
RET0003261,ORD0013001,USR01742,2025-10-10,Changed mind,2325.64,3
RET0003262,ORD0013005,USR01743,2026-03-01,Changed mind,2836.17,5
RET0003263,ORD0013007,USR01743,2025-12-06,Wrong item,8393.42,6
RET0003264,ORD0013009,USR01743,2026-01-14,Wrong item,3087.65,5
RET0003265,ORD0013013,USR01745,2025-10-09,Changed mind,6514.4,1
RET0003266,ORD0013014,USR01746,2026-02-19,Wrong item,5738.62,7
RET0003267,ORD0013017,USR01747,2025-11-18,Wrong item,2836.3,3
RET0003268,ORD0013021,USR01748,2025-10-15,Wrong item,2486.12,3
RET0003269,ORD0013022,USR01748,2026-02-24,Changed mind,3837.25,8
RET0003270,ORD0013034,USR01750,2026-02-17,Changed mind,6844.68,5
RET0003271,ORD0013035,USR01750,2025-11-15,Damaged,7077.29,3
RET0003272,ORD0013040,USR01750,2025-10-17,Damaged,2091.24,8
RET0003273,ORD0013049,USR01751,2025-10-03,Changed mind,2527.27,3
RET0003274,ORD0013052,USR01752,2025-10-23,Changed mind,3310.15,7
RET0003275,ORD0013055,USR01752,2025-12-16,Damaged,520.31,7
RET0003276,ORD0013057,USR01752,2025-10-20,Damaged,2841.12,2
RET0003277,ORD0013060,USR01753,2026-01-11,Changed mind,1796.03,7
RET0003278,ORD0013061,USR01754,2025-10-11,Damaged,8305.2,6
RET0003279,ORD0013065,USR01754,2025-11-16,Damaged,3554.98,5
RET0003280,ORD0013068,USR01754,2025-10-12,Changed mind,1118.09,4
RET0003281,ORD0013076,USR01755,2025-12-30,Changed mind,2355.14,3
RET0003282,ORD0013077,USR01756,2026-03-17,Changed mind,9244.52,3
RET0003283,ORD0013080,USR01756,2025-11-17,Changed mind,9081.13,8
RET0003284,ORD0013081,USR01756,2026-01-12,Damaged,8814.38,2
RET0003285,ORD0013087,USR01757,2025-12-31,Wrong item,4256.87,1
RET0003286,ORD0013091,USR01757,2026-02-02,Wrong item,8296.95,7
RET0003287,ORD0013092,USR01757,2026-01-23,Changed mind,4545.68,7
RET0003288,ORD0013093,USR01757,2026-01-13,Wrong item,4173.7,6
RET0003289,ORD0013100,USR01757,2026-03-03,Damaged,1468.47,1
RET0003290,ORD0013110,USR01758,2025-11-01,Damaged,6937.37,7
RET0003291,ORD0013111,USR01758,2025-10-27,Damaged,7998.65,6
RET0003292,ORD0013112,USR01758,2025-10-27,Damaged,8348.81,4
RET0003293,ORD0013113,USR01758,2025-10-15,Wrong item,7852.74,7
RET0003294,ORD0013115,USR01759,2025-12-14,Damaged,2442.43,3
RET0003295,ORD0013118,USR01759,2026-03-06,Damaged,2753.44,3
RET0003296,ORD0013124,USR01760,2026-01-19,Wrong item,3374.03,2
RET0003297,ORD0013125,USR01760,2025-10-06,Changed mind,8036.13,4
RET0003298,ORD0013126,USR01760,2025-10-03,Changed mind,4517.65,4
RET0003299,ORD0013127,USR01760,2025-11-05,Wrong item,986.4,1
RET0003300,ORD0013129,USR01760,2026-03-13,Damaged,838.07,3
RET0003301,ORD0013130,USR01760,2025-11-20,Wrong item,7722.87,2
RET0003302,ORD0013133,USR01760,2026-03-28,Changed mind,2011.24,4
RET0003303,ORD0013142,USR01761,2026-03-04,Changed mind,6781.59,1
RET0003304,ORD0013144,USR01761,2026-03-04,Damaged,8897.55,6
RET0003305,ORD0013145,USR01762,2025-11-25,Damaged,6978.1,8
RET0003306,ORD0013146,USR01762,2025-11-20,Changed mind,8282.68,6
RET0003307,ORD0013148,USR01762,2026-01-20,Wrong item,9585.05,5
RET0003308,ORD0013152,USR01763,2025-11-12,Wrong item,9300.31,6
RET0003309,ORD0013153,USR01763,2026-03-23,Wrong item,6568.85,4
RET0003310,ORD0013159,USR01763,2025-11-22,Changed mind,9380.66,3
RET0003311,ORD0013160,USR01763,2025-12-29,Changed mind,7422.35,5
RET0003312,ORD0013163,USR01764,2025-12-31,Wrong item,1775.2,7
RET0003313,ORD0013164,USR01764,2025-12-11,Wrong item,7112.64,3
RET0003314,ORD0013167,USR01764,2026-02-18,Changed mind,1132.57,2
RET0003315,ORD0013172,USR01764,2025-11-29,Damaged,7406.6,4
RET0003316,ORD0013180,USR01765,2025-11-10,Damaged,5857.84,4
RET0003317,ORD0013191,USR01766,2026-01-14,Wrong item,1835.74,1
RET0003318,ORD0013196,USR01768,2025-10-26,Wrong item,1322.78,5
RET0003319,ORD0013206,USR01769,2026-03-05,Wrong item,6578.76,8
RET0003320,ORD0013207,USR01770,2025-12-30,Changed mind,7264.83,5
RET0003321,ORD0013208,USR01770,2026-03-03,Wrong item,7555.11,6
RET0003322,ORD0013212,USR01770,2026-03-11,Changed mind,6521.93,7
RET0003323,ORD0013219,USR01770,2026-03-28,Wrong item,8164.41,3
RET0003324,ORD0013227,USR01771,2026-02-13,Changed mind,7022.07,8
RET0003325,ORD0013228,USR01772,2025-12-24,Wrong item,4097.29,4
RET0003326,ORD0013229,USR01772,2026-01-04,Changed mind,3267.49,6
RET0003327,ORD0013230,USR01772,2026-01-04,Wrong item,2253.07,5
RET0003328,ORD0013238,USR01773,2026-01-05,Changed mind,8028.73,7
RET0003329,ORD0013239,USR01773,2026-02-17,Changed mind,2509.97,6
RET0003330,ORD0013250,USR01774,2026-02-21,Wrong item,201.36,7
RET0003331,ORD0013252,USR01774,2026-02-09,Wrong item,1753.16,7
RET0003332,ORD0013253,USR01774,2026-03-03,Changed mind,2471.56,4
RET0003333,ORD0013257,USR01776,2025-10-11,Wrong item,7542.47,4
RET0003334,ORD0013259,USR01776,2025-11-04,Changed mind,2642.35,5
RET0003335,ORD0013260,USR01776,2025-12-08,Changed mind,5501.98,7
RET0003336,ORD0013270,USR01778,2026-02-27,Damaged,5759.0,8
RET0003337,ORD0013277,USR01779,2025-11-29,Damaged,1307.55,7
RET0003338,ORD0013278,USR01779,2025-12-06,Wrong item,6918.52,1
RET0003339,ORD0013280,USR01779,2026-01-05,Wrong item,5788.0,8
RET0003340,ORD0013285,USR01779,2026-03-05,Damaged,3836.57,4
RET0003341,ORD0013288,USR01780,2026-01-02,Changed mind,9390.69,3
RET0003342,ORD0013294,USR01780,2026-02-11,Damaged,165.24,4
RET0003343,ORD0013298,USR01781,2026-03-26,Wrong item,8967.65,4
RET0003344,ORD0013301,USR01781,2026-03-09,Changed mind,6165.41,2
RET0003345,ORD0013302,USR01782,2025-11-05,Changed mind,6570.99,2
RET0003346,ORD0013314,USR01782,2025-11-09,Wrong item,8047.38,1
RET0003347,ORD0013318,USR01783,2025-11-28,Changed mind,8963.36,2
RET0003348,ORD0013319,USR01783,2025-10-27,Wrong item,2413.67,4
RET0003349,ORD0013323,USR01784,2026-01-03,Wrong item,8891.88,9
RET0003350,ORD0013328,USR01785,2025-10-30,Changed mind,8741.76,1
RET0003351,ORD0013330,USR01786,2026-03-11,Wrong item,3430.76,9
RET0003352,ORD0013334,USR01786,2026-03-03,Changed mind,315.84,3
RET0003353,ORD0013341,USR01786,2026-03-22,Wrong item,1632.83,6
RET0003354,ORD0013342,USR01786,2025-11-25,Damaged,3266.03,3
RET0003355,ORD0013345,USR01787,2025-11-06,Wrong item,670.4,8
RET0003356,ORD0013351,USR01787,2026-03-22,Damaged,202.87,9
RET0003357,ORD0013352,USR01787,2026-03-30,Damaged,6343.93,7
RET0003358,ORD0013353,USR01787,2025-12-29,Wrong item,2928.52,2
RET0003359,ORD0013358,USR01788,2026-02-05,Damaged,3428.65,5
RET0003360,ORD0013359,USR01788,2025-10-11,Wrong item,3745.48,3
RET0003361,ORD0013361,USR01788,2026-03-25,Wrong item,5785.47,4
RET0003362,ORD0013364,USR01788,2026-02-18,Damaged,6336.47,9
RET0003363,ORD0013369,USR01788,2026-01-06,Wrong item,2858.17,6
RET0003364,ORD0013372,USR01789,2025-12-03,Wrong item,4893.45,2
RET0003365,ORD0013376,USR01789,2025-10-19,Wrong item,5897.31,2
RET0003366,ORD0013382,USR01790,2026-03-15,Damaged,4520.92,1
RET0003367,ORD0013389,USR01790,2026-01-02,Wrong item,5329.92,2
RET0003368,ORD0013390,USR01791,2025-10-07,Wrong item,9486.41,5
RET0003369,ORD0013393,USR01791,2025-10-22,Damaged,1535.62,3
RET0003370,ORD0013395,USR01792,2025-10-19,Damaged,8110.08,2
RET0003371,ORD0013399,USR01793,2026-02-06,Damaged,8055.74,7
RET0003372,ORD0013400,USR01793,2026-02-02,Wrong item,278.44,6
RET0003373,ORD0013404,USR01793,2026-02-26,Damaged,6800.08,9
RET0003374,ORD0013405,USR01793,2025-10-15,Damaged,7402.38,4
RET0003375,ORD0013409,USR01793,2025-12-01,Changed mind,5933.8,4
RET0003376,ORD0013410,USR01794,2026-01-29,Changed mind,6722.43,8
RET0003377,ORD0013420,USR01794,2025-10-29,Wrong item,9062.32,3
RET0003378,ORD0013421,USR01794,2025-10-21,Wrong item,3008.57,8
RET0003379,ORD0013422,USR01794,2025-11-29,Wrong item,6574.93,9
RET0003380,ORD0013423,USR01794,2026-01-05,Wrong item,2114.99,3
RET0003381,ORD0013426,USR01795,2025-10-16,Changed mind,1665.68,7
RET0003382,ORD0013428,USR01795,2026-01-15,Damaged,6955.07,5
RET0003383,ORD0013434,USR01795,2026-03-21,Wrong item,9424.07,3
RET0003384,ORD0013436,USR01796,2026-01-14,Damaged,5787.65,3
RET0003385,ORD0013438,USR01796,2026-03-16,Damaged,4507.36,4
RET0003386,ORD0013442,USR01796,2026-03-12,Damaged,3459.64,7
RET0003387,ORD0013444,USR01797,2026-01-04,Wrong item,4924.7,8
RET0003388,ORD0013445,USR01797,2025-11-21,Damaged,9771.9,6
RET0003389,ORD0013446,USR01797,2026-01-27,Changed mind,5604.58,8
RET0003390,ORD0013447,USR01797,2025-11-13,Changed mind,3834.02,3
RET0003391,ORD0013448,USR01797,2026-01-31,Damaged,1073.93,1
RET0003392,ORD0013449,USR01797,2026-03-09,Changed mind,5676.98,8
RET0003393,ORD0013452,USR01798,2025-10-04,Changed mind,5180.76,2
RET0003394,ORD0013457,USR01798,2026-02-08,Wrong item,4614.77,1
RET0003395,ORD0013459,USR01798,2025-12-28,Changed mind,3010.96,2
RET0003396,ORD0013461,USR01798,2025-10-18,Changed mind,3544.23,4
RET0003397,ORD0013469,USR01799,2026-03-28,Damaged,4248.88,5
RET0003398,ORD0013480,USR01801,2026-03-03,Wrong item,9240.43,5
RET0003399,ORD0013483,USR01801,2026-03-20,Wrong item,8994.39,6
RET0003400,ORD0013485,USR01801,2026-03-14,Wrong item,2216.44,1
RET0003401,ORD0013491,USR01802,2026-01-10,Changed mind,5883.67,9
RET0003402,ORD0013492,USR01802,2025-11-17,Damaged,798.17,2
RET0003403,ORD0013496,USR01802,2026-03-01,Damaged,3232.51,1
RET0003404,ORD0013500,USR01802,2025-11-26,Damaged,718.16,8
RET0003405,ORD0013501,USR01802,2025-10-14,Wrong item,3983.63,9
RET0003406,ORD0013505,USR01803,2025-12-22,Changed mind,2769.87,1
RET0003407,ORD0013508,USR01803,2026-01-29,Wrong item,2106.72,6
RET0003408,ORD0013511,USR01803,2026-01-17,Damaged,2716.87,2
RET0003409,ORD0013515,USR01803,2026-02-19,Changed mind,4087.72,3
RET0003410,ORD0013519,USR01804,2025-12-01,Damaged,9087.3,6
RET0003411,ORD0013523,USR01804,2026-02-05,Changed mind,9789.3,4
RET0003412,ORD0013524,USR01804,2025-12-05,Wrong item,3726.58,9
RET0003413,ORD0013525,USR01805,2025-12-16,Damaged,5669.94,2
RET0003414,ORD0013526,USR01805,2025-10-18,Damaged,5028.19,5
RET0003415,ORD0013527,USR01805,2025-11-05,Damaged,5078.15,6
RET0003416,ORD0013530,USR01805,2026-02-04,Changed mind,6406.64,4
RET0003417,ORD0013531,USR01806,2026-01-23,Changed mind,617.98,5
RET0003418,ORD0013538,USR01807,2025-11-25,Changed mind,5987.27,6
RET0003419,ORD0013539,USR01807,2026-03-30,Wrong item,3733.88,8
RET0003420,ORD0013548,USR01807,2026-02-22,Wrong item,8051.14,7
RET0003421,ORD0013550,USR01808,2026-01-19,Wrong item,8342.28,1
RET0003422,ORD0013560,USR01808,2025-10-26,Changed mind,1828.92,7
RET0003423,ORD0013566,USR01810,2026-02-04,Damaged,5700.55,5
RET0003424,ORD0013569,USR01811,2026-01-28,Damaged,8983.88,4
RET0003425,ORD0013571,USR01811,2026-01-20,Wrong item,7335.59,9
RET0003426,ORD0013572,USR01811,2026-03-18,Changed mind,4231.33,1
RET0003427,ORD0013573,USR01811,2026-01-05,Changed mind,4857.54,7
RET0003428,ORD0013576,USR01811,2026-02-10,Changed mind,7055.61,5
RET0003429,ORD0013580,USR01812,2026-01-04,Changed mind,9280.78,3
RET0003430,ORD0013583,USR01812,2026-01-14,Damaged,8302.02,1
RET0003431,ORD0013584,USR01812,2025-10-12,Wrong item,8279.86,2
RET0003432,ORD0013588,USR01812,2025-12-28,Damaged,6342.04,9
RET0003433,ORD0013590,USR01813,2025-11-01,Damaged,637.41,3
RET0003434,ORD0013593,USR01813,2026-03-23,Damaged,2009.48,9
RET0003435,ORD0013594,USR01813,2026-01-08,Changed mind,1308.59,5
RET0003436,ORD0013595,USR01813,2026-03-24,Damaged,5387.8,7
RET0003437,ORD0013597,USR01813,2026-02-14,Damaged,4313.39,6
RET0003438,ORD0013600,USR01813,2025-10-09,Wrong item,2096.81,8
RET0003439,ORD0013601,USR01813,2026-01-26,Damaged,6550.71,6
RET0003440,ORD0013616,USR01815,2026-03-01,Changed mind,6077.85,8
RET0003441,ORD0013620,USR01816,2025-12-29,Changed mind,651.63,5
RET0003442,ORD0013626,USR01817,2025-11-21,Changed mind,3617.29,1
RET0003443,ORD0013627,USR01817,2025-10-26,Damaged,5623.97,1
RET0003444,ORD0013630,USR01818,2025-10-09,Changed mind,9360.29,9
RET0003445,ORD0013637,USR01820,2026-02-03,Wrong item,7175.35,7
RET0003446,ORD0013641,USR01820,2025-12-09,Damaged,5107.2,9
RET0003447,ORD0013648,USR01821,2026-01-18,Damaged,2201.64,9
RET0003448,ORD0013649,USR01822,2026-01-02,Wrong item,2518.12,9
RET0003449,ORD0013651,USR01822,2025-10-26,Damaged,4590.22,6
RET0003450,ORD0013666,USR01824,2026-02-13,Damaged,8905.97,4
RET0003451,ORD0013671,USR01825,2026-01-28,Changed mind,2898.81,6
RET0003452,ORD0013677,USR01826,2025-10-04,Damaged,4023.08,1
RET0003453,ORD0013686,USR01827,2025-11-24,Changed mind,9247.38,7
RET0003454,ORD0013688,USR01827,2025-10-10,Wrong item,7686.84,5
RET0003455,ORD0013690,USR01827,2025-12-17,Wrong item,8713.15,4
RET0003456,ORD0013692,USR01827,2025-12-13,Wrong item,4317.06,6
RET0003457,ORD0013694,USR01827,2025-10-12,Changed mind,8801.96,3
RET0003458,ORD0013698,USR01828,2025-10-24,Wrong item,3978.83,1
RET0003459,ORD0013704,USR01828,2025-11-25,Changed mind,4463.7,7
RET0003460,ORD0013708,USR01829,2026-01-10,Wrong item,4017.45,3
RET0003461,ORD0013710,USR01830,2025-12-06,Wrong item,8774.41,4
RET0003462,ORD0013716,USR01832,2026-02-16,Changed mind,8424.36,2
RET0003463,ORD0013720,USR01832,2025-10-08,Changed mind,8822.7,9
RET0003464,ORD0013722,USR01833,2026-03-06,Damaged,2260.95,9
RET0003465,ORD0013725,USR01833,2025-10-22,Wrong item,6970.48,9
RET0003466,ORD0013730,USR01833,2026-01-02,Damaged,6760.24,7
RET0003467,ORD0013734,USR01834,2026-01-17,Wrong item,2813.91,5
RET0003468,ORD0013735,USR01834,2025-12-26,Damaged,6176.66,7
RET0003469,ORD0013738,USR01834,2026-03-05,Changed mind,7535.02,6
RET0003470,ORD0013741,USR01835,2025-10-08,Damaged,7300.37,1
RET0003471,ORD0013745,USR01836,2026-02-14,Wrong item,1344.34,7
RET0003472,ORD0013749,USR01837,2025-10-18,Changed mind,5514.52,1
RET0003473,ORD0013754,USR01838,2026-01-31,Changed mind,632.63,1
RET0003474,ORD0013755,USR01839,2025-11-25,Wrong item,3124.81,2
RET0003475,ORD0013756,USR01839,2026-01-02,Damaged,8590.69,9
RET0003476,ORD0013764,USR01840,2025-12-12,Damaged,5881.35,7
RET0003477,ORD0013771,USR01841,2026-01-11,Wrong item,8174.43,1
RET0003478,ORD0013782,USR01842,2026-01-09,Damaged,8906.35,9
RET0003479,ORD0013783,USR01843,2026-01-26,Wrong item,3499.24,7
RET0003480,ORD0013784,USR01843,2026-02-09,Changed mind,6830.11,3
RET0003481,ORD0013788,USR01843,2026-01-27,Damaged,5383.12,4
RET0003482,ORD0013789,USR01843,2026-03-13,Damaged,4323.54,4
RET0003483,ORD0013794,USR01844,2025-10-29,Wrong item,3997.43,4
RET0003484,ORD0013796,USR01844,2025-12-29,Damaged,9615.89,1
RET0003485,ORD0013799,USR01844,2026-01-07,Changed mind,6122.45,9
RET0003486,ORD0013808,USR01845,2025-12-11,Wrong item,8771.06,8
RET0003487,ORD0013811,USR01846,2026-02-01,Wrong item,7492.09,3
RET0003488,ORD0013815,USR01847,2025-12-14,Changed mind,7364.4,2
RET0003489,ORD0013817,USR01847,2026-02-28,Changed mind,2184.36,9
RET0003490,ORD0013819,USR01847,2026-03-30,Changed mind,3271.25,6
RET0003491,ORD0013828,USR01849,2025-10-09,Wrong item,9383.36,2
RET0003492,ORD0013835,USR01850,2025-10-19,Damaged,8682.77,1
RET0003493,ORD0013836,USR01850,2026-02-01,Damaged,6109.89,9
RET0003494,ORD0013837,USR01850,2026-03-22,Damaged,590.14,9
RET0003495,ORD0013843,USR01850,2025-11-12,Wrong item,3311.58,3
RET0003496,ORD0013848,USR01851,2026-03-09,Damaged,2219.67,6
RET0003497,ORD0013850,USR01851,2025-10-10,Damaged,9549.64,1
RET0003498,ORD0013853,USR01851,2026-02-12,Changed mind,3940.34,6
RET0003499,ORD0013854,USR01851,2026-01-05,Damaged,8760.24,7
RET0003500,ORD0013856,USR01851,2025-12-20,Damaged,2119.53,7
RET0003501,ORD0013862,USR01852,2026-03-14,Damaged,2981.76,4
RET0003502,ORD0013865,USR01852,2026-02-01,Wrong item,9020.25,6
RET0003503,ORD0013867,USR01852,2025-11-02,Changed mind,5656.68,8
RET0003504,ORD0013871,USR01852,2025-11-13,Changed mind,4696.87,1
RET0003505,ORD0013874,USR01853,2025-10-20,Wrong item,1387.81,1
RET0003506,ORD0013876,USR01854,2026-01-22,Wrong item,3654.09,7
RET0003507,ORD0013879,USR01854,2026-04-01,Wrong item,566.68,7
RET0003508,ORD0013885,USR01855,2025-11-30,Damaged,9327.9,8
RET0003509,ORD0013891,USR01856,2025-11-19,Wrong item,103.41,2
RET0003510,ORD0013892,USR01856,2025-11-18,Damaged,4589.38,1
RET0003511,ORD0013893,USR01856,2025-12-12,Wrong item,9586.02,8
RET0003512,ORD0013895,USR01857,2025-11-26,Wrong item,561.03,1
RET0003513,ORD0013896,USR01857,2026-01-03,Damaged,2570.42,2
RET0003514,ORD0013905,USR01858,2025-11-30,Damaged,6117.6,9
RET0003515,ORD0013908,USR01858,2026-03-17,Damaged,2051.26,3
RET0003516,ORD0013910,USR01858,2026-02-17,Wrong item,7466.03,6
RET0003517,ORD0013913,USR01859,2026-01-09,Damaged,3229.46,9
RET0003518,ORD0013916,USR01860,2025-10-29,Damaged,487.11,5
RET0003519,ORD0013917,USR01860,2026-02-19,Changed mind,4858.62,5
RET0003520,ORD0013923,USR01861,2026-03-19,Damaged,393.22,5
RET0003521,ORD0013928,USR01861,2025-10-24,Wrong item,1334.96,5
RET0003522,ORD0013936,USR01863,2025-11-07,Wrong item,7842.22,4
RET0003523,ORD0013938,USR01863,2025-12-12,Damaged,9925.24,6
RET0003524,ORD0013943,USR01863,2026-02-08,Damaged,3344.82,5
RET0003525,ORD0013947,USR01864,2026-03-01,Damaged,9570.63,7
RET0003526,ORD0013952,USR01865,2026-01-24,Wrong item,3606.22,1
RET0003527,ORD0013956,USR01865,2025-11-28,Wrong item,6635.77,4
RET0003528,ORD0013957,USR01865,2025-12-03,Wrong item,2566.02,1
RET0003529,ORD0013958,USR01865,2025-12-11,Wrong item,1619.43,8
RET0003530,ORD0013971,USR01867,2025-11-14,Wrong item,7593.11,1
RET0003531,ORD0013975,USR01868,2025-12-27,Damaged,8348.84,5
RET0003532,ORD0013981,USR01868,2026-03-29,Damaged,5338.17,5
RET0003533,ORD0013982,USR01868,2026-03-07,Damaged,7472.02,1
RET0003534,ORD0013983,USR01869,2026-03-15,Damaged,2676.17,6
RET0003535,ORD0013984,USR01869,2025-12-05,Wrong item,4984.62,9
RET0003536,ORD0013985,USR01869,2026-02-02,Damaged,3926.99,8
RET0003537,ORD0013987,USR01869,2026-02-19,Wrong item,9665.34,5
RET0003538,ORD0013992,USR01869,2026-02-19,Wrong item,3420.28,1
RET0003539,ORD0013993,USR01869,2025-12-05,Wrong item,7452.5,2
RET0003540,ORD0013998,USR01870,2026-01-31,Changed mind,824.08,1
RET0003541,ORD0013999,USR01870,2026-02-28,Damaged,5182.44,1
RET0003542,ORD0014007,USR01871,2025-12-29,Wrong item,8370.0,3
RET0003543,ORD0014012,USR01872,2026-03-01,Damaged,9088.43,3
RET0003544,ORD0014014,USR01872,2026-02-22,Wrong item,5426.12,4
RET0003545,ORD0014023,USR01872,2026-01-28,Wrong item,3253.29,5
RET0003546,ORD0014029,USR01873,2025-10-10,Wrong item,913.52,2
RET0003547,ORD0014030,USR01873,2026-02-17,Wrong item,2851.26,6
RET0003548,ORD0014035,USR01874,2026-03-21,Wrong item,6983.63,3
RET0003549,ORD0014036,USR01874,2026-03-14,Damaged,4735.74,1
RET0003550,ORD0014037,USR01874,2026-01-02,Wrong item,510.17,4
RET0003551,ORD0014041,USR01874,2026-01-03,Wrong item,7948.82,3
RET0003552,ORD0014043,USR01874,2025-10-20,Damaged,4996.37,5
RET0003553,ORD0014044,USR01874,2025-12-03,Damaged,8259.09,3
RET0003554,ORD0014052,USR01876,2026-03-29,Changed mind,4806.72,6
RET0003555,ORD0014055,USR01876,2025-10-26,Damaged,5204.75,3
RET0003556,ORD0014058,USR01876,2026-01-27,Wrong item,7485.12,1
RET0003557,ORD0014065,USR01878,2026-02-09,Changed mind,5176.17,1
RET0003558,ORD0014066,USR01878,2026-03-31,Wrong item,8537.25,9
RET0003559,ORD0014075,USR01879,2026-02-07,Changed mind,5362.66,1
RET0003560,ORD0014084,USR01879,2025-12-09,Damaged,1559.62,3
RET0003561,ORD0014087,USR01880,2026-01-26,Damaged,4600.3,8
RET0003562,ORD0014088,USR01880,2026-02-09,Wrong item,3895.28,2
RET0003563,ORD0014090,USR01880,2026-02-01,Changed mind,2476.94,7
RET0003564,ORD0014096,USR01881,2026-01-28,Wrong item,9921.51,9
RET0003565,ORD0014097,USR01881,2025-10-15,Damaged,9885.28,6
RET0003566,ORD0014100,USR01881,2025-12-25,Damaged,743.88,3
RET0003567,ORD0014102,USR01881,2025-11-09,Damaged,3935.29,1
RET0003568,ORD0014104,USR01881,2025-10-20,Wrong item,7805.46,7
RET0003569,ORD0014105,USR01881,2025-10-05,Changed mind,6247.27,2
RET0003570,ORD0014106,USR01882,2026-03-13,Changed mind,5797.51,6
RET0003571,ORD0014109,USR01882,2026-01-05,Wrong item,8509.73,3
RET0003572,ORD0014110,USR01882,2025-12-15,Changed mind,6300.02,2
RET0003573,ORD0014111,USR01882,2025-12-12,Wrong item,1529.32,6
RET0003574,ORD0014114,USR01882,2026-03-15,Damaged,836.23,7
RET0003575,ORD0014121,USR01883,2026-02-07,Wrong item,2770.21,8
RET0003576,ORD0014130,USR01884,2026-01-17,Changed mind,8973.8,6
RET0003577,ORD0014134,USR01885,2025-11-21,Damaged,1626.09,1
RET0003578,ORD0014136,USR01885,2025-11-26,Wrong item,3319.13,9
RET0003579,ORD0014138,USR01885,2025-12-30,Wrong item,7438.16,6
RET0003580,ORD0014144,USR01885,2026-03-05,Damaged,5084.97,8
RET0003581,ORD0014146,USR01886,2025-12-12,Damaged,3848.65,1
RET0003582,ORD0014149,USR01886,2026-02-20,Damaged,9412.81,3
RET0003583,ORD0014151,USR01886,2025-10-14,Damaged,9680.94,4
